areacd,areanm,geography,indicator,period,observation,measure,unit,lci_95,uci_95,status,notes
E09000030,Tower Hamlets,Local Authority District,Motor vehicle flow,2009-01-01/P1Y,8600,Annual average daily flow,Annual average daily flow,,,,
E09000030,Tower Hamlets,Local Authority District,Motor vehicle flow,2007-01-01/P1Y,8900,Annual average daily flow,Annual average daily flow,,,,
E09000030,Tower Hamlets,Local Authority District,Motor vehicle flow,1993-01-01/P1Y,8700,Annual average daily flow,Annual average daily flow,,,,
E09000030,Tower Hamlets,Local Authority District,Motor vehicle flow,1994-01-01/P1Y,8700,Annual average daily flow,Annual average daily flow,,,,
E09000030,Tower Hamlets,Local Authority District,Motor vehicle flow,1995-01-01/P1Y,8700,Annual average daily flow,Annual average daily flow,,,,
E09000030,Tower Hamlets,Local Authority District,Motor vehicle flow,1996-01-01/P1Y,8700,Annual average daily flow,Annual average daily flow,,,,
E09000030,Tower Hamlets,Local Authority District,Motor vehicle flow,1997-01-01/P1Y,8800,Annual average daily flow,Annual average daily flow,,,,
E09000030,Tower Hamlets,Local Authority District,Motor vehicle flow,1998-01-01/P1Y,8700,Annual average daily flow,Annual average daily flow,,,,
E09000030,Tower Hamlets,Local Authority District,Motor vehicle flow,1999-01-01/P1Y,8900,Annual average daily flow,Annual average daily flow,,,,
E09000030,Tower Hamlets,Local Authority District,Motor vehicle flow,2008-01-01/P1Y,8600,Annual average daily flow,Annual average daily flow,,,,
E09000030,Tower Hamlets,Local Authority District,Motor vehicle flow,2001-01-01/P1Y,9100,Annual average daily flow,Annual average daily flow,,,,
E09000030,Tower Hamlets,Local Authority District,Motor vehicle flow,2002-01-01/P1Y,9100,Annual average daily flow,Annual average daily flow,,,,
E09000030,Tower Hamlets,Local Authority District,Motor vehicle flow,2003-01-01/P1Y,9200,Annual average daily flow,Annual average daily flow,,,,
E09000030,Tower Hamlets,Local Authority District,Motor vehicle flow,2004-01-01/P1Y,9000,Annual average daily flow,Annual average daily flow,,,,
E09000030,Tower Hamlets,Local Authority District,Motor vehicle flow,2005-01-01/P1Y,8900,Annual average daily flow,Annual average daily flow,,,,
E09000030,Tower Hamlets,Local Authority District,Motor vehicle flow,2006-01-01/P1Y,8800,Annual average daily flow,Annual average daily flow,,,,
E09000030,Tower Hamlets,Local Authority District,Motor vehicle flow,2000-01-01/P1Y,9100,Annual average daily flow,Annual average daily flow,,,,
E09000032,Wandsworth,Local Authority District,Motor vehicle flow,2011-01-01/P1Y,5100,Annual average daily flow,Annual average daily flow,,,,
E09000032,Wandsworth,Local Authority District,Motor vehicle flow,2012-01-01/P1Y,5000,Annual average daily flow,Annual average daily flow,,,,
E09000032,Wandsworth,Local Authority District,Motor vehicle flow,2013-01-01/P1Y,4900,Annual average daily flow,Annual average daily flow,,,,
E09000032,Wandsworth,Local Authority District,Motor vehicle flow,2014-01-01/P1Y,4800,Annual average daily flow,Annual average daily flow,,,,
E09000032,Wandsworth,Local Authority District,Motor vehicle flow,2015-01-01/P1Y,4800,Annual average daily flow,Annual average daily flow,,,,
E09000032,Wandsworth,Local Authority District,Motor vehicle flow,2016-01-01/P1Y,4800,Annual average daily flow,Annual average daily flow,,,,
E09000032,Wandsworth,Local Authority District,Motor vehicle flow,2017-01-01/P1Y,4900,Annual average daily flow,Annual average daily flow,,,,
E09000032,Wandsworth,Local Authority District,Motor vehicle flow,2020-01-01/P1Y,4200,Annual average daily flow,Annual average daily flow,,,,
E09000032,Wandsworth,Local Authority District,Motor vehicle flow,2019-01-01/P1Y,5100,Annual average daily flow,Annual average daily flow,,,,
E09000032,Wandsworth,Local Authority District,Motor vehicle flow,2021-01-01/P1Y,4600,Annual average daily flow,Annual average daily flow,,,,
E09000032,Wandsworth,Local Authority District,Motor vehicle flow,2022-01-01/P1Y,4700,Annual average daily flow,Annual average daily flow,,,,
E09000032,Wandsworth,Local Authority District,Motor vehicle flow,2023-01-01/P1Y,4600,Annual average daily flow,Annual average daily flow,,,,
E09000032,Wandsworth,Local Authority District,Motor vehicle flow,2024-01-01/P1Y,4700,Annual average daily flow,Annual average daily flow,,,,
E09000032,Wandsworth,Local Authority District,Motor vehicle flow,2010-01-01/P1Y,5300,Annual average daily flow,Annual average daily flow,,,,
E09000032,Wandsworth,Local Authority District,Motor vehicle flow,2018-01-01/P1Y,5000,Annual average daily flow,Annual average daily flow,,,,
E09000032,Wandsworth,Local Authority District,Motor vehicle flow,2025-01-01/P1Y,4700,Annual average daily flow,Annual average daily flow,,,,
E09000032,Wandsworth,Local Authority District,Motor vehicle flow,2009-01-01/P1Y,5300,Annual average daily flow,Annual average daily flow,,,,
E09000032,Wandsworth,Local Authority District,Motor vehicle flow,2007-01-01/P1Y,5600,Annual average daily flow,Annual average daily flow,,,,
E09000032,Wandsworth,Local Authority District,Motor vehicle flow,2008-01-01/P1Y,5400,Annual average daily flow,Annual average daily flow,,,,
E09000032,Wandsworth,Local Authority District,Motor vehicle flow,1993-01-01/P1Y,6500,Annual average daily flow,Annual average daily flow,,,,
E09000032,Wandsworth,Local Authority District,Motor vehicle flow,1994-01-01/P1Y,6500,Annual average daily flow,Annual average daily flow,,,,
E09000032,Wandsworth,Local Authority District,Motor vehicle flow,1995-01-01/P1Y,6500,Annual average daily flow,Annual average daily flow,,,,
E09000032,Wandsworth,Local Authority District,Motor vehicle flow,1997-01-01/P1Y,6600,Annual average daily flow,Annual average daily flow,,,,
E09000032,Wandsworth,Local Authority District,Motor vehicle flow,1998-01-01/P1Y,6600,Annual average daily flow,Annual average daily flow,,,,
E09000032,Wandsworth,Local Authority District,Motor vehicle flow,1999-01-01/P1Y,6700,Annual average daily flow,Annual average daily flow,,,,
E09000032,Wandsworth,Local Authority District,Motor vehicle flow,1996-01-01/P1Y,6500,Annual average daily flow,Annual average daily flow,,,,
E09000032,Wandsworth,Local Authority District,Motor vehicle flow,2001-01-01/P1Y,6600,Annual average daily flow,Annual average daily flow,,,,
E09000032,Wandsworth,Local Authority District,Motor vehicle flow,2002-01-01/P1Y,6400,Annual average daily flow,Annual average daily flow,,,,
E09000032,Wandsworth,Local Authority District,Motor vehicle flow,2003-01-01/P1Y,6300,Annual average daily flow,Annual average daily flow,,,,
E09000032,Wandsworth,Local Authority District,Motor vehicle flow,2004-01-01/P1Y,6100,Annual average daily flow,Annual average daily flow,,,,
E09000032,Wandsworth,Local Authority District,Motor vehicle flow,2005-01-01/P1Y,5700,Annual average daily flow,Annual average daily flow,,,,
E09000032,Wandsworth,Local Authority District,Motor vehicle flow,2006-01-01/P1Y,5600,Annual average daily flow,Annual average daily flow,,,,
E09000032,Wandsworth,Local Authority District,Motor vehicle flow,2000-01-01/P1Y,6500,Annual average daily flow,Annual average daily flow,,,,
E09000033,Westminster,Local Authority District,Motor vehicle flow,2017-01-01/P1Y,6900,Annual average daily flow,Annual average daily flow,,,,
E09000033,Westminster,Local Authority District,Motor vehicle flow,2012-01-01/P1Y,6700,Annual average daily flow,Annual average daily flow,,,,
E09000033,Westminster,Local Authority District,Motor vehicle flow,2013-01-01/P1Y,6700,Annual average daily flow,Annual average daily flow,,,,
E09000033,Westminster,Local Authority District,Motor vehicle flow,2014-01-01/P1Y,6900,Annual average daily flow,Annual average daily flow,,,,
E09000033,Westminster,Local Authority District,Motor vehicle flow,2015-01-01/P1Y,7000,Annual average daily flow,Annual average daily flow,,,,
E09000033,Westminster,Local Authority District,Motor vehicle flow,2016-01-01/P1Y,7000,Annual average daily flow,Annual average daily flow,,,,
E09000033,Westminster,Local Authority District,Motor vehicle flow,2018-01-01/P1Y,6800,Annual average daily flow,Annual average daily flow,,,,
E09000033,Westminster,Local Authority District,Motor vehicle flow,2011-01-01/P1Y,6900,Annual average daily flow,Annual average daily flow,,,,
E09000033,Westminster,Local Authority District,Motor vehicle flow,2020-01-01/P1Y,5200,Annual average daily flow,Annual average daily flow,,,,
E09000033,Westminster,Local Authority District,Motor vehicle flow,2021-01-01/P1Y,5600,Annual average daily flow,Annual average daily flow,,,,
E09000033,Westminster,Local Authority District,Motor vehicle flow,2022-01-01/P1Y,5800,Annual average daily flow,Annual average daily flow,,,,
E09000033,Westminster,Local Authority District,Motor vehicle flow,2023-01-01/P1Y,5900,Annual average daily flow,Annual average daily flow,,,,
E09000033,Westminster,Local Authority District,Motor vehicle flow,2024-01-01/P1Y,5900,Annual average daily flow,Annual average daily flow,,,,
E09000033,Westminster,Local Authority District,Motor vehicle flow,2025-01-01/P1Y,6000,Annual average daily flow,Annual average daily flow,,,,
E09000033,Westminster,Local Authority District,Motor vehicle flow,2019-01-01/P1Y,6700,Annual average daily flow,Annual average daily flow,,,,
E09000033,Westminster,Local Authority District,Motor vehicle flow,2010-01-01/P1Y,7100,Annual average daily flow,Annual average daily flow,,,,
E09000033,Westminster,Local Authority District,Motor vehicle flow,2009-01-01/P1Y,7200,Annual average daily flow,Annual average daily flow,,,,
E09000033,Westminster,Local Authority District,Motor vehicle flow,2008-01-01/P1Y,7400,Annual average daily flow,Annual average daily flow,,,,
E09000033,Westminster,Local Authority District,Motor vehicle flow,1994-01-01/P1Y,8600,Annual average daily flow,Annual average daily flow,,,,
E09000033,Westminster,Local Authority District,Motor vehicle flow,1995-01-01/P1Y,8600,Annual average daily flow,Annual average daily flow,,,,
E09000033,Westminster,Local Authority District,Motor vehicle flow,1996-01-01/P1Y,8500,Annual average daily flow,Annual average daily flow,,,,
E09000033,Westminster,Local Authority District,Motor vehicle flow,1997-01-01/P1Y,8500,Annual average daily flow,Annual average daily flow,,,,
E09000033,Westminster,Local Authority District,Motor vehicle flow,1998-01-01/P1Y,8600,Annual average daily flow,Annual average daily flow,,,,
E09000033,Westminster,Local Authority District,Motor vehicle flow,1999-01-01/P1Y,8600,Annual average daily flow,Annual average daily flow,,,,
E09000033,Westminster,Local Authority District,Motor vehicle flow,2000-01-01/P1Y,8400,Annual average daily flow,Annual average daily flow,,,,
E09000033,Westminster,Local Authority District,Motor vehicle flow,1993-01-01/P1Y,8500,Annual average daily flow,Annual average daily flow,,,,
E09000033,Westminster,Local Authority District,Motor vehicle flow,2002-01-01/P1Y,7900,Annual average daily flow,Annual average daily flow,,,,
E09000033,Westminster,Local Authority District,Motor vehicle flow,2003-01-01/P1Y,7800,Annual average daily flow,Annual average daily flow,,,,
E09000033,Westminster,Local Authority District,Motor vehicle flow,2004-01-01/P1Y,7900,Annual average daily flow,Annual average daily flow,,,,
E09000033,Westminster,Local Authority District,Motor vehicle flow,2005-01-01/P1Y,8000,Annual average daily flow,Annual average daily flow,,,,
E09000033,Westminster,Local Authority District,Motor vehicle flow,2006-01-01/P1Y,8200,Annual average daily flow,Annual average daily flow,,,,
E09000033,Westminster,Local Authority District,Motor vehicle flow,2007-01-01/P1Y,7900,Annual average daily flow,Annual average daily flow,,,,
E09000033,Westminster,Local Authority District,Motor vehicle flow,2001-01-01/P1Y,8200,Annual average daily flow,Annual average daily flow,,,,
E09000002,Barking and Dagenham,Local Authority District,Motor vehicle flow,2011-01-01/P1Y,5300,Annual average daily flow,Annual average daily flow,,,,
E09000002,Barking and Dagenham,Local Authority District,Motor vehicle flow,2012-01-01/P1Y,5000,Annual average daily flow,Annual average daily flow,,,,
E09000002,Barking and Dagenham,Local Authority District,Motor vehicle flow,2013-01-01/P1Y,5200,Annual average daily flow,Annual average daily flow,,,,
E09000002,Barking and Dagenham,Local Authority District,Motor vehicle flow,2014-01-01/P1Y,5300,Annual average daily flow,Annual average daily flow,,,,
E09000002,Barking and Dagenham,Local Authority District,Motor vehicle flow,2015-01-01/P1Y,5300,Annual average daily flow,Annual average daily flow,,,,
E09000002,Barking and Dagenham,Local Authority District,Motor vehicle flow,2016-01-01/P1Y,5400,Annual average daily flow,Annual average daily flow,,,,
E09000002,Barking and Dagenham,Local Authority District,Motor vehicle flow,2017-01-01/P1Y,5300,Annual average daily flow,Annual average daily flow,,,,
E09000002,Barking and Dagenham,Local Authority District,Motor vehicle flow,2020-01-01/P1Y,4500,Annual average daily flow,Annual average daily flow,,,,
E09000002,Barking and Dagenham,Local Authority District,Motor vehicle flow,2019-01-01/P1Y,5300,Annual average daily flow,Annual average daily flow,,,,
E09000002,Barking and Dagenham,Local Authority District,Motor vehicle flow,2021-01-01/P1Y,4800,Annual average daily flow,Annual average daily flow,,,,
E09000002,Barking and Dagenham,Local Authority District,Motor vehicle flow,2022-01-01/P1Y,5100,Annual average daily flow,Annual average daily flow,,,,
E09000002,Barking and Dagenham,Local Authority District,Motor vehicle flow,2023-01-01/P1Y,5100,Annual average daily flow,Annual average daily flow,,,,
E09000002,Barking and Dagenham,Local Authority District,Motor vehicle flow,2024-01-01/P1Y,5300,Annual average daily flow,Annual average daily flow,,,,
E09000002,Barking and Dagenham,Local Authority District,Motor vehicle flow,2010-01-01/P1Y,5300,Annual average daily flow,Annual average daily flow,,,,
E09000002,Barking and Dagenham,Local Authority District,Motor vehicle flow,2018-01-01/P1Y,5300,Annual average daily flow,Annual average daily flow,,,,
E09000002,Barking and Dagenham,Local Authority District,Motor vehicle flow,2009-01-01/P1Y,5400,Annual average daily flow,Annual average daily flow,,,,
E09000002,Barking and Dagenham,Local Authority District,Motor vehicle flow,2025-01-01/P1Y,5300,Annual average daily flow,Annual average daily flow,,,,
E09000002,Barking and Dagenham,Local Authority District,Motor vehicle flow,2007-01-01/P1Y,5400,Annual average daily flow,Annual average daily flow,,,,
E09000002,Barking and Dagenham,Local Authority District,Motor vehicle flow,1993-01-01/P1Y,4700,Annual average daily flow,Annual average daily flow,,,,
E09000002,Barking and Dagenham,Local Authority District,Motor vehicle flow,1994-01-01/P1Y,4800,Annual average daily flow,Annual average daily flow,,,,
E09000002,Barking and Dagenham,Local Authority District,Motor vehicle flow,1995-01-01/P1Y,4700,Annual average daily flow,Annual average daily flow,,,,
